neighborhood_id,neighborhood_name,city_id,city_name,state_code
10868,Meadow Park,904,Kansas City,MO
10869,Meadow Ridge Phase I,1646,Springfield,TN
10870,Meadow Ridge Reserve,283,Canton,NC
10871,Meadow Ridge,642,Fraser,CO
10872,Meadow Vale Farm PUD 1st Filing,1074,Longmont,CO
10873,Meadow View Estates,1032,Leicester,NC
10874,Meadow View,348,Clayton,NC
10875,Meadow Vista,317,Charlotte,NC
10876,Meadow Vista,1182,Mint Hill,NC
10877,Meadow Wood Park,345,Clarksville,TN
10878,Meadow Woods Sec 1,935,Kyle,TX
10879,Meadow Woods,46,Antioch,TN
10880,Meadow Woods,138,Bessemer City,NC
10881,Meadow at Searcy Creek,904,Kansas City,MO
10882,Meadowbrook Acres,680,Gastonia,NC
10883,Meadowbrook Acres,1262,Newton,NC
10884,Meadowbrook Heights,904,Kansas City,MO
10885,Meadowbrook Heights,1059,Littleton,CO
10886,Meadowbrook North,904,Kansas City,MO
10887,Meadowbrook Sec 01,66,Austin,TX
10888,Meadowbrook Valley,1059,Littleton,CO
10889,Meadowbrook,317,Charlotte,NC
10890,Meadowbrook,904,Kansas City,MO
10891,Meadowbrook,921,Kings Mountain,NC
10892,Meadowbrook,1059,Littleton,CO
10893,Meadowbrook,1502,Rockdale,TX
10894,Meadowbrook,1598,Shelbyville,TN
10895,Meadowcreek Village,1069,Locust,NC
10896,Meadowcrest One,96,Ballwin,MO
10897,Meadowgreen Acres,639,Franklin,TN
10898,Meadowhill,317,Charlotte,NC
10899,Meadowlakes,1126,Marble Falls,TX
10900,Meadowlakes,1158,Meadowlakes,TX
10901,Meadowland,17,Adams,TN
10902,Meadowlark 1,1074,Longmont,CO
10903,Meadowlark Addition,1045,Liberty,MO
10904,Meadowlark Est,1887,Winchester,TN
10905,Meadowlark,1074,Longmont,CO
10906,Meadowlark,1231,Murfreesboro,TN
10907,Meadowlark,1466,Raytown,MO
10908,Meadowmere,721,Grandview,MO
10909,Meadowood Annex Sec 3,1231,Murfreesboro,TN
10910,Meadowood Annex Sec II,1231,Murfreesboro,TN
10911,Meadowood Sec 4,1231,Murfreesboro,TN
10912,Meadowood Subdivision,63,Aurora,CO
10913,Meadowood,63,Aurora,CO
10914,Meadowood,614,Fletcher,NC
10915,Meadowood,1599,Shelby,NC
10916,Meadowridge Acres,1715,Taylorsville,NC
10917,Meadowridge Place,1674,Stony Point,NC
10918,Meadowridge,1074,Longmont,CO
10919,Meadows At Chandler Creek Sec 01 Rev Bloc,1523,Round Rock,TX
10920,Meadows At Front Range Condos,472,Denver,CO
10921,Meadows At Kyle Ph One,935,Kyle,TX
10922,Meadows At Kyle Ph Two,935,Kyle,TX
10923,Meadows At Trinity Crossing Phs 1-b,66,Austin,TX
10924,Meadows At Trinity Crossing Ph,66,Austin,TX
10925,Meadows At West Woods,54,Arvada,CO
10926,Meadows Blackhawk Ph 05,1395,Pflugerville,TX
10927,Meadows Brushy Creek Ph 04,66,Austin,TX
10928,Meadows Chandler Creek Sec 05,1523,Round Rock,TX
10929,Meadows Condo Ph I Amd,66,Austin,TX
10930,Meadows Division,1617,Smithville,TN
10931,Meadows Nolte Farms Ph# 2 T,1587,Seguin,TX
10932,Meadows Of Bradley Branch,48,Arden,NC
10933,Meadows Of Hearthsto,345,Clarksville,TN
10934,Meadows Of Indian Lake,782,Hendersonville,TN
10935,Meadows Of Indian La,782,Hendersonville,TN
10936,Meadows Of Seven Points,789,Hermitage,TN
10937,Meadows Sanctuary,1059,Littleton,CO
10938,Meadows Sec 1,782,Hendersonville,TN
10939,Meadows Sub,1204,Morrison,TN
10940,Meadows Timberlake,472,Denver,CO
10941,Meadows at Coddle Creek,1199,Mooresville,NC
10942,Meadows at Kyle,935,Kyle,TX
10943,Meadows at Westwoods Ranch,54,Arvada,CO
10944,Meadows- The,903,Kansas City,KS
10945,Meadows/Chandler Crk Sec 2,1523,Round Rock,TX
10946,Meadows/Quick Ranch Condos,1523,Round Rock,TX
10947,Meadows,299,Castle Rock,CO
10948,Meadows,317,Charlotte,NC
10949,Meadows,357,Clinton,MO
10950,Meadows,1059,Littleton,CO
10951,Meadowview Addition,852,Independence,MO
10952,Meadowview,1568,Saluda,NC
10953,Meadowview,1665,Statesville,NC
10954,Meadow,66,Austin,TX
10955,Meads Crossing Turtle Creek,1375,Parker,CO
10956,Meads Crossing,1375,Parker,CO
10957,Mecklenburg Acres,317,Charlotte,NC
10958,Medlin Farms,138,Bessemer City,NC
10959,Medlin Forest,1190,Monroe,NC
10960,Medlock-Thompson Prop,57,Ashland City,TN
10961,Meeting Street Market,317,Charlotte,NC
10962,Meeting Street Townhomes,1199,Mooresville,NC
10963,Meeting Street,317,Charlotte,NC
10964,Meier Wood Gaslight First Add,701,Glen Carbon,IL
10965,Melbourne,837,Huntersville,NC
10966,Mellier Heights,904,Kansas City,MO
10967,Mellier Place,904,Kansas City,MO
10968,Mellwood,317,Charlotte,NC
10969,Melody Acres Extension,159,Blue Springs,MO
10970,Melody At Meadow Sweet Farm,557,Erie,CO
10971,Melpark Townhomes,1248,Nashville,TN
10972,Melrose Corner Condominium,904,Kansas City,MO
10973,Melrose Mtn,1757,Tryon,NC
10974,Melrose Park,387,Cookeville,TN
10975,Melrose Place,1443,Pueblo,CO
10976,Melrose Townhomes,1142,Matthews,NC
10977,Melrose/8th Ave,1248,Nashville,TN
10978,Melrose,375,Columbia,TN
10979,Melrose,1123,Manchester,TN
10980,Melton Estates,1231,Murfreesboro,TN
10981,Melwood,473,Denver,NC
10982,Memmens,299,Castle Rock,CO
10983,Menchaca Condos,66,Austin,TX
10984,Mepoe Roberts Division,1062,Livingston,TN
10985,Mequite Hollow,1371,Palmview,TX
10986,Mercer,1199,Mooresville,NC
10987,Meridan Ranch,1393,Peyton,CO
10988,Meridian Ranch,1393,Peyton,CO
10989,Meridian Sec A2 & B2,66,Austin,TX
10990,Meridian Sec C Ph 01,66,Austin,TX
10991,Meridian Stockbridge,1375,Parker,CO
10992,Meridian Villa,555,Englewood,CO
10993,Meridian,555,Englewood,CO
10994,Meridian,1393,Peyton,CO
10995,Meriwether Farms,345,Clarksville,TN
10996,Meriwether,1190,Monroe,NC
10997,Merritt Downs,1311,Old Hickory,TN
10998,Merry Oaks,317,Charlotte,NC
10999,Merrymount Acres,1248,Nashville,TN
11000,Merryweather Farms,629,Fort Mill,SC
11001,Merrywood,721,Grandview,MO
11002,Mesa Condominiums,66,Austin,TX
11003,Mesa Cortina,1611,Silverthorne,CO
11004,Mesa Creek,1570,San Antonio,TX
11005,Mesa Forest,66,Austin,TX
11006,Mesa Grande,1010,Larkspur,CO
11007,Mesa Junction,1443,Pueblo,CO
11008,Mesa Meadows,709,Golden,CO
11009,Mesa Park Ph 03,66,Austin,TX
11010,Mesa Park Sec 1B,1523,Round Rock,TX
11011,Mesa Park Sec 1,1523,Round Rock,TX
11012,Mesa Park Sec 2,1523,Round Rock,TX
11013,Mesa Park,66,Austin,TX
11014,Mesa Point,66,Austin,TX
11015,Mesa Ridge Sec 03,1523,Round Rock,TX
11016,Mesa Trails,66,Austin,TX
11017,Mesa Verde Texas,493,Dripping Springs,TX
11018,Mesa Vista Ranch,1044,Liberty Hill,TX
11019,Mesa,63,Aurora,CO
11020,Metes & Bounds,1059,Littleton,CO
11021,Metes & Bounds,1080,Loveland,CO
11022,Metes and Bounds,57,Ashland City,TN
11023,Metes and Bounds,299,Castle Rock,CO
11024,Metes and Bounds,1080,Loveland,CO
11025,Metes and Bounds,1444,Pulaski,TN
11026,Metes and Bounds,1714,Taft,TN
11027,Metes and bounds,391,Cornersville,TN
11028,Metes/Bound,596,Fayetteville,TN
11029,Methodist Colony,150,Black Mountain,NC
11030,Metro Villas,1296,Oak Grove,KY
11031,Metropolitan Condominiums,904,Kansas City,MO
11032,Metropolitan,317,Charlotte,NC
11033,Metzler Ranch,299,Castle Rock,CO
11034,Meyer Addition,1307,Odessa,MO
11035,Meyer Circle,904,Kansas City,MO
11036,Meyer Ranch Un 2,1256,New Braunfels,TX
11037,Meyer West Condominiums,904,Kansas City,MO
11038,Miami County,623,Fontana,KS
11039,Miami County,1373,Paola,KS
11040,Miami Pl,903,Kansas City,KS
11041,Michael Arthur,1045,Liberty,MO
11042,Michael Petty SD,1598,Shelbyville,TN
11043,Michael's Homes,1898,Woodbury,TN
11044,Michaels Landing,317,Charlotte,NC
11045,Middle Brook Ranch Sec 1,1044,Liberty Hill,TX
11046,Middleborough Prd Resub,1231,Murfreesboro,TN
11047,Middleton Place,781,Hendersonville,NC
11048,Middleton,1040,Lexington,NC
11049,Midland Crossing,1171,Midland,NC
11050,Midland Heights,1653,St Louis,MO
11051,Midpines,921,Kings Mountain,NC
11052,Midtown At Clear Creek,472,Denver,CO
11053,Midtown Lofts,1248,Nashville,TN
11054,Midtown at Clear Creek,472,Denver,CO
11055,Midtown,472,Denver,CO
11056,Midway Estates Sec 4,1428,Portland,TN
11057,Midway Park,1715,Taylorsville,NC
11058,Midway on Babcock,1570,San Antonio,TX
11059,Midwood Square,317,Charlotte,NC
11060,Midwood,317,Charlotte,NC
11061,Milago Condo Amd,66,Austin,TX
11062,Milam Ranch,1637,Spicewood,TX
11063,Milburn Place,1333,Overland Park,KS
11064,Milburn West,1333,Overland Park,KS
11065,Miles Away,27,Alexander,NC
11066,Milestone Southpark Condominiums,66,Austin,TX
11067,Milestone Southpark Condos,66,Austin,TX
11068,Milford Hills,1567,Salisbury,NC
11069,Milhaven,1185,Mission,KS
11070,Mill Creek Condominiums,56,Asheville,NC
11071,Mill Creek Falls,358,Clover,SC
11072,Mill Creek Falls,994,Lake Wylie,SC
11073,Mill Creek Ridge,317,Charlotte,NC
11074,Mill Creek Sec 12,1563,Salado,TX
11075,Mill Creek Springs,1563,Salado,TX
11076,Mill Creek,55,Asheboro,NC
11077,Mill Creek,317,Charlotte,NC
11078,Mill Creek,390,Cornelius,NC
11079,Mill Creek,638,Franklin,NC
11080,Mill Creek,795,Hickory,NC
11081,Mill Creek,1060,Livermore,CO
11082,Mill Creek,1310,Old Fort,NC
11083,Mill Creek,1563,Salado,TX
11084,Mill Creek,1598,Shelbyville,TN
11085,Mill Park,46,Antioch,TN
11086,Mill Ridge,100,Banner Elk,NC
11087,Mill Run,63,Aurora,CO
11088,Mill Stone,386,Conover,NC
11089,Mill Valley,317,Charlotte,NC
11090,Mill ridge,100,Banner Elk,NC
11091,Millard's Add,904,Kansas City,MO
11092,Millbank,629,Fort Mill,SC
11093,Millbridge,1836,Waxhaw,NC
11094,Millbrook Park,1571,San Marcos,TX
11095,Millcreek Ph 2,935,Kyle,TX
11096,Millcreek Ph 2,1768,Uhland,TX
11097,Millcreek Ph 3,935,Kyle,TX
11098,Millenium East,1080,Loveland,CO
11099,Millenium NW 4th Sub,1080,Loveland,CO
11100,Millennium NW 13th,1080,Loveland,CO
11101,Millennium Northwest 16th Sub,1080,Loveland,CO
11102,Millennium Nw 4th Sub,1080,Loveland,CO
11103,Millennium,1080,Loveland,CO
11104,Miller Creek Ranch,195,Briggs,TX
11105,Miller Creek,195,Briggs,TX
11106,Miller Creek,807,Hildebran,NC
11107,Miller Estates,345,Clarksville,TN
11108,Miller Heights,1617,Smithville,TN
11109,Miller Pond,1500,Rock Hill,SC
11110,Millers Crossing,1894,Winston Salem,NC
11111,Millers Grove,339,China Grove,NC
11112,Millers Main,1715,Taylorsville,NC
11113,Millers Second,1413,Pleasant Hill,MO
11114,Millers Station,1223,Mount Prospect,IL
11115,Millhaven,317,Charlotte,NC
11116,Millhaven,903,Kansas City,KS
11117,Milliken Town,1176,Milliken,CO
11118,Mills Creek,345,Clarksville,TN
11119,Mills Forest,1199,Mooresville,NC
11120,Mills Pond,1199,Mooresville,NC
11121,Mills Ranch,1333,Overland Park,KS
11122,Mills River Crossing,1177,Mills River,NC
11123,Mills River Village,1177,Mills River,NC
11124,Mills at Rocky River,383,Concord,NC
11125,Millstone Place,345,Clarksville,TN
11126,Millstone,782,Hendersonville,TN
11127,Millstone,1059,Littleton,CO
11128,Millview,210,Buckner,MO
11129,Millwood Plantation,1500,Rock Hill,SC
11130,Milton Acres,317,Charlotte,NC
11131,Milton Area,39,Alton,IL
11132,Milton Commons,317,Charlotte,NC
11133,Milton Estates,852,Independence,MO
11134,Milton Pointe,1178,Milton,TN
11135,Milwood Sec 07,66,Austin,TX
11136,Milwood Sec 09,66,Austin,TX
11137,Milwood Sec 14,66,Austin,TX
11138,Milwood Sec 16,66,Austin,TX
11139,Milwood Sec 23,66,Austin,TX
11140,Milwood Sec 26A,66,Austin,TX
11141,Milwood Sec 27A,66,Austin,TX
11142,Milwood Sec 28,66,Austin,TX
11143,Milwood Sec 34,66,Austin,TX
11144,Milwood Sec 36,66,Austin,TX
11145,Milwood,1466,Raytown,MO
11146,Mimosa Gardens,795,Hickory,NC
11147,Mincy/Flatrock,1248,Nashville,TN
11148,Mine Mountain Estates,1405,Pisgah Forest,NC
11149,Mineral Springs,207,Bryson City,NC
11150,Mineral Springs,317,Charlotte,NC
11151,Minerva Place,904,Kansas City,MO
11152,Minerva Village Ph 2,936,LA VERGNE,TN
11153,Minnehaha,781,Hendersonville,NC
11154,Minor Plat Of Guerrier Development LLC Blackman St,345,Clarksville,TN
11155,Minotaur Village Condos Flg 10,977,Lafayette,CO
11156,Minotaur Village Condos Flg 18,977,Lafayette,CO
11157,Mint Hill Village,1182,Mint Hill,NC
11158,Mint Hollow,1182,Mint Hill,NC
11159,Minter,693,Gig Harbor,WA
11160,Miracle Hts,936,LA VERGNE,TN
11161,Miramonte Condos,200,Broomfield,CO
11162,Miro Meadows,1248,Nashville,TN
11163,Mission Ct,903,Kansas City,KS
11164,Mission Farms Condominiums,1027,Leawood,KS
11165,Mission Heights,1027,Leawood,KS
11166,Mission Highlands,590,Fairway,KS
11167,Mission Hills 1,1256,New Braunfels,TX
11168,Mission Hills,902,Kannapolis,NC
11169,Mission Hills,1184,Mission Hills,KS
11170,Mission Lake,904,Kansas City,MO
11171,Mission Oaks PH 1,690,Georgetown,TX
11172,Mission Ranch,1333,Overland Park,KS
11173,Mission Ridge,1309,Olathe,KS
11174,Mission Viejo,63,Aurora,CO
11175,Mission Woods,1030,Lee's Summit,MO
11176,Mississippi Heights,472,Denver,CO
11177,Mistaken Acres,1616,Smithville,MO
11178,Misty Acres,1196,Monument,CO
11179,Misty Waters,127,Belmont,NC
11180,Mitchell Acres,852,Independence,MO
11181,Mitchell Farms,919,Killeen,TX
11182,Mitchell Glen,317,Charlotte,NC
11183,Mitchell Glen,902,Kannapolis,NC
11184,Mize Hill,1033,Lenexa,KS
11185,Mize Meadows,852,Independence,MO
11186,Mock Mill Run,1665,Statesville,NC
11187,Mockingbird Heights 7,1256,New Braunfels,TX
11188,Modena Estates,460,Decherd,TN
11189,Moffat Lakes,534,Eldorado Springs,CO
11190,Molly Woods,1603,Sherrills Ford,NC
11191,Monaco Condo,66,Austin,TX
11192,Monaco Gardens,472,Denver,CO
11193,Monaco Place,472,Denver,CO
11194,Monaco,380,Commerce City,CO
11195,Monarch Estates 1st Fg Final,604,Firestone,CO
11196,Monarch Estates 2nd FG,604,Firestone,CO
11197,Monarch Estates,588,Fairview,NC
11198,Monarch Meadows,902,Kannapolis,NC
11199,Monarch View,1030,Lee's Summit,MO
11200,Monroe/ Green Hills,1248,Nashville,TN
11201,Monroe,1248,Nashville,TN
11202,Monrovia,1597,Shawnee,KS
11203,Montage Village,1118,Madison,TN
11204,Montague Survey Plat,1677,Strasburg,CO
11205,Montague,99,Bandera,TX
11206,Montague,1118,Madison,TN
11207,Montaine,299,Castle Rock,CO
11208,Montbello 17,472,Denver,CO
11209,Montbello,472,Denver,CO
11210,Montclair Park,317,Charlotte,NC
11211,Montclair/Hale,472,Denver,CO
11212,Montclaire South,317,Charlotte,NC
11213,Montclaire,317,Charlotte,NC
11214,Montclaire,680,Gastonia,NC
11215,Montclaire,1911,York,SC
11216,Montclair,472,Denver,CO
11217,Montclair,904,Kansas City,MO
11218,Montcrew,904,Kansas City,MO
11219,Monte Carlo,1248,Nashville,TN
11220,Monte Vista,279,Candler,NC
11221,Monte Vista,537,Elgin,TX
11222,Monteagle,1192,Monteagle,TN
11223,Montebella,1492,Riverside,MO
11224,Montebello,66,Austin,TX
11225,Montechino,979,Lago Vista,TX
11226,Montecito Bldg 12b,1655,St Peters,MO
11227,Monteith Park,837,Huntersville,NC
11228,Monteith Place,837,Huntersville,NC
11229,Monterey Hills,1500,Rock Hill,SC
11230,Monterey Park,1911,York,SC
11231,Monterrey Hills Sub SE,466,Del Valle,TX
11232,Montesano,1194,Montesano,WA
11233,Montevista Condo Ph 02 Amd,66,Austin,TX
11234,Montevista Condominiums,66,Austin,TX
11235,Montevista Condos At Tuscany Supp #8,568,Evans,CO
11236,Montevista Condos at Tuscany,568,Evans,CO
11237,Montford,56,Asheville,NC
11238,Montgomery Estates,345,Clarksville,TN
11239,Monthaven Green Ph 1,782,Hendersonville,TN
11240,Monthbello,472,Denver,CO
11241,Montibello,317,Charlotte,NC
11242,Monticello Heights,1665,Statesville,NC
11243,Monticello Meadows,1597,Shawnee,KS
11244,Monticello Park,1570,San Antonio,TX
11245,Monticello Woods,680,Gastonia,NC
11246,Monticello,285,Cape Girardeau,MO
11247,Monticello,1030,Lee's Summit,MO
11248,Montopolis,66,Austin,TX
11249,Montpier Farms Sec 5,639,Franklin,TN
11250,Montreux,317,Charlotte,NC
11251,Montrose,472,Denver,CO
11252,Montview park,1074,Longmont,CO
11253,Monty At Cleveland Park,1248,Nashville,TN
11254,Moody/Earlys,903,Kansas City,KS
11255,Moonlight Ranch,1309,Olathe,KS
11256,Moonlight Ridge III,677,Gardner,KS
11257,Moore D C,66,Austin,TX
11258,Moore Farm,644,Frederick,CO
11259,Moore Farm,856,Indian Trail,NC
11260,Moore Mountain Farms,542,Ellenboro,NC
11261,Moore's Southland,904,Kansas City,MO
11262,Moore-Riverside Hgts,375,Columbia,TN
11263,Moorecrest,837,Huntersville,NC
11264,Mooreland Est III,1646,Springfield,TN
11265,Mooreland Est Sec 1,189,Brentwood,TN
11266,Mooreland Estates Sec 9,1646,Springfield,TN
11267,Mooreland Estates,1199,Mooresville,NC
11268,Mooreland Reserve,66,Austin,TX
11269,Moores Add,1720,Temple,TX
11270,Moores Chapel Village,317,Charlotte,NC
11271,Moores Chapel,317,Charlotte,NC
11272,Moores Edgewood,1646,Springfield,TN
11273,Moores Ferry Townhomes,795,Hickory,NC
11274,Moores Landing Sec 2,639,Franklin,TN
11275,Mooresville Mill Village,1199,Mooresville,NC
11276,Mooresville,1199,Mooresville,NC
11277,Moores,175,Boulder,CO
11278,Moose Haven,1389,Penrose,NC
11279,Morado Cove Condo Ph 03,66,Austin,TX
11280,Morado Cove Condominiums,66,Austin,TX
11281,Moreland Estates,1199,Mooresville,NC
11282,Moreland Manor,159,Blue Springs,MO
11283,Moreland Place,904,Kansas City,MO
11284,Moreno,1720,Temple,TX
11285,Morgan Acres,1030,Lee's Summit,MO
11286,Morgan Chapel Village,377,Columbus,NC
11287,Morgan Farms Sec7,189,Brentwood,TN
11288,Morgan Heights,279,Candler,NC
11289,Morgan Hills,26,Albemarle,NC
11290,Morgan Hill,557,Erie,CO
11291,Morgan Meadows,1069,Locust,NC
11292,Morgan Park Place,1248,Nashville,TN
11293,Morgan's Place,57,Ashland City,TN
11294,Morgans Branch,127,Belmont,NC
11295,Morgans Glen,1500,Rock Hill,SC
11296,Morgans Point Resort Sec 1,129,Belton,TX
11297,Morning Side,680,Gastonia,NC
11298,Morning Side,795,Hickory,NC
11299,MorningStar,690,Georgetown,TX
11300,Morningdale,380,Commerce City,CO
11301,Morningside Acres No 2,936,LA VERGNE,TN
11302,Morningside Add,1652,St Joseph,MO
11303,Morningside Condos,781,Hendersonville,NC
11304,Morningside Estates,644,Frederick,CO
11305,Morningside Heights,1262,Newton,NC
11306,Morningside Residential Condos,66,Austin,TX
11307,Morningside,127,Belmont,NC
11308,Morningside,317,Charlotte,NC
11309,Morningside,472,Denver,CO
11310,Morningside,639,Franklin,TN
11311,Morningstar Acres,1142,Matthews,NC
11312,Morningstar Ph 2 Sec 1,690,Georgetown,TX
11313,Morningstar Ph 2 Sec 2 & 3,690,Georgetown,TX
11314,Morningstar Ph 2 Sec 4 & 5,690,Georgetown,TX
11315,Morningstar,690,Georgetown,TX
11316,Morningview,1465,Raymore,MO
11317,Morningwood Sec 2,1571,San Marcos,TX
11318,Morris Farms,317,Charlotte,NC
11319,Morris Glen,383,Concord,NC
11320,Morris Heights,63,Aurora,CO
11321,Morris Park,769,Harrisburg,NC
11322,Morrison Condominiums,317,Charlotte,NC
11323,Morrison Place,317,Charlotte,NC
11324,Morrison Plantation,1199,Mooresville,NC
11325,Morrison Ridge,1185,Mission,KS
11326,Morrocroft Estates,317,Charlotte,NC
11327,Morrow Meadows,1248,Nashville,TN
11328,Morrow Park,680,Gastonia,NC
11329,Morse Park,998,Lakewood,CO
11330,Morton Mill Estates,1248,Nashville,TN
11331,Mosaic (East Ridge),625,Fort Collins,CO
11332,Mosaic on Jefferson,1248,Nashville,TN
11333,Mosaic,625,Fort Collins,CO
11334,Mosby Highlands,904,Kansas City,MO
11335,Moses Lake,1210,Moses Lake,WA
11336,Moss Creek Village,383,Concord,NC
11337,Moss Creek,383,Concord,NC
11338,Moss Wood,1248,Nashville,TN
11339,Mount Gamble Add,1653,St Louis,MO
11340,Mount Hope,904,Kansas City,MO
11341,Mount Mitchell Lands,224,Burnsville,NC
11342,Mount Sharp Ranch,1885,Wimberley,TX
11343,Mount Vernon,1224,Mount Vernon,WA
11344,Mountain Air,224,Burnsville,NC
11345,Mountain Brook,190,Brevard,NC
11346,Mountain Brook,279,Candler,NC
11347,Mountain Brook,680,Gastonia,NC
11348,Mountain Brook,1074,Longmont,CO
11349,Mountain Chalet,283,Canton,NC
11350,Mountain City Oaks Sec 1,1225,Mountain City,TX
11351,Mountain Creek East Ph A Sec,1395,Pflugerville,TX
11352,Mountain Creek Ridge,1603,Sherrills Ford,NC
11353,Mountain Creek Sec 02,1395,Pflugerville,TX
11354,Mountain Creek,1603,Sherrills Ford,NC
11355,Mountain Crest Unit 1,1885,Wimberley,TX
11356,Mountain Crest,998,Lakewood,CO
11357,Mountain Fairways Condominiums,560,Estes Park,CO
11358,Mountain Harbour,1634,Sparta,TN
11359,Mountain Home,781,Hendersonville,NC
11360,Mountain Island Village,1218,Mount Holly,NC
11361,Mountain Lake Forest,1839,Waynesville,NC
11362,Mountain Laurel Add,66,Austin,TX
11363,Mountain Living,56,Asheville,NC
11364,Mountain Manor,921,Kings Mountain,NC
11365,Mountain Meadows,56,Asheville,NC
11366,Mountain Meadows,138,Bessemer City,NC
11367,Mountain Meadows,1389,Penrose,NC
11368,Mountain Meadows,1757,Tryon,NC
11369,Mountain Oaks,614,Fletcher,NC
11370,Mountain Park,570,Evergreen,CO
11371,Mountain Park,1131,Mars Hill,NC
11372,Mountain Prairie Estates,371,Colorado Springs,CO
11373,Mountain Range Shadows,625,Fort Collins,CO
11374,Mountain Ridges Estates,1839,Waynesville,NC
11375,Mountain Ridge,175,Boulder,CO
11376,Mountain River Place,1916,Zirconia,NC
11377,Mountain Shadows Ests,319,Chattanooga,TN
11378,Mountain Shadows,175,Boulder,CO
11379,Mountain Shadows,604,Firestone,CO
11380,Mountain Shadows,1032,Leicester,NC
11381,Mountain Shadows,1202,Morganton,NC
11382,Mountain Sky,628,Fort Lupton,CO
11383,Mountain Terrace Townhomes,642,Fraser,CO
11384,Mountain View Acres,1032,Leicester,NC
11385,Mountain View Condo,731,Greeley,CO
11386,Mountain View Estates,26,Albemarle,NC
11387,Mountain View Estates,56,Asheville,NC
11388,Mountain View Estates,998,Lakewood,CO
11389,Mountain View Estates,1032,Leicester,NC
11390,Mountain View Estates,1567,Salisbury,NC
11391,Mountain View Park,1665,Statesville,NC
11392,Mountain View Park,1899,Woodland Park,CO
11393,Mountain View Ranch,1847,Wellington,CO
11394,Mountain View West,885,Johnstown,CO
11395,Mountain View,66,Austin,TX
11396,Mountain View,680,Gastonia,NC
11397,Mountain View,885,Johnstown,CO
11398,Mountain View,1248,Nashville,TN
11399,Mountain View,1888,Windsor,CO
11400,Mountain Village Chalets,338,Chimney Rock,NC
11401,Mountain Vista At Luther Cove,279,Candler,NC
11402,Mountain Vista,54,Arvada,CO
11403,Mountain Vista,731,Greeley,CO
11404,Mountain Vista,796,Hiddenite,NC
11405,Mountain Watch,1839,Waynesville,NC
11406,Mountainbrook,317,Charlotte,NC
11407,Mountainbrook,383,Concord,NC
11408,Mountainclimb Square Condo Amd,66,Austin,TX
11409,Mountains Edge,625,Fort Collins,CO
11410,Mountainview Estates,1567,Salisbury,NC
11411,Mountainview Sub,1091,Lyons,CO
11412,Mountlake Terrace,1227,Mountlake Terrace,WA
11413,Moutain Shadows,371,Colorado Springs,CO
11414,Mowrey Sub,380,Commerce City,CO
11415,Mrs G A Fricks,1521,Rossville,GA
11416,Mt Elbert Plamor 1C,1763,Twin Lakes,CO
11417,Mt Elbert Plamor Ranch 1-C,1022,Leadville,CO
11418,Mt Isle Harbor,317,Charlotte,NC
11419,Mt Juliet Commons Ph1 Sec5a,1219,Mount Juliet,TN
11420,Mt Peak,556,Enumclaw,WA
11421,Mt. Carmel Village,56,Asheville,NC
11422,Mt. Mitchell Lands,224,Burnsville,NC
11423,Mtn Carmel Acres,56,Asheville,NC
11424,Mtn Green Estates III,1149,Mc Minnville,TN
11425,Muegge Farms,133,Bennett,CO
11426,Mueller Sec 04 Amd,66,Austin,TX
11427,Mueller Sec 05 Resub,66,Austin,TX
11428,Mueller Sec 10A,66,Austin,TX
11429,Mueller Sec 11 Sub,66,Austin,TX
11430,Mueller Sec 11,66,Austin,TX
11431,Mueller Sec Vi Sub,66,Austin,TX
11432,Mueller,66,Austin,TX
11433,Muirfield at Lone Tree,1072,Lone Tree,CO
11434,Muirfield,317,Charlotte,NC
11435,Muirfield,1199,Mooresville,NC
11436,Muirwood,1231,Murfreesboro,TN
11437,Mulberry Downs,1248,Nashville,TN
11438,Mulberry Pond,317,Charlotte,NC
11439,Mulberry Street Commons,1665,Statesville,NC
11440,Mulberry Village,629,Fort Mill,SC
11441,Mulvanes Add,903,Kansas City,KS
11442,Mundy Acres,473,Denver,NC
11443,Munns Addition,205,Brush,CO
11444,Munsinger,560,Estes Park,CO
11445,Murphy Creek,63,Aurora,CO
11446,Murphy Heights,1661,Stanley,NC
11447,Murray Hill Addn,1037,Lewisburg,TN
11448,Murray Hill,904,Kansas City,MO
11449,Murray Lake Estates,1887,Winchester,TN
11450,Murray Nored,923,Kingsland,TX
11451,Murry Hills,902,Kannapolis,NC
11452,Musket Estates,1413,Pleasant Hill,MO
11453,Mustang Creek,842,Hutto,TX
11454,Mutual #2,643,Fredericksburg,TX
11455,Myers Park Manor,317,Charlotte,NC
11456,Myers Park,317,Charlotte,NC
11457,Myra Village,56,Asheville,NC
11458,Myrtle Square,317,Charlotte,NC
11459,Mystic Castle,1126,Marble Falls,TX
11460,Mystic Shores,1641,Spring Branch,TX
11461,N J Gibsons,1248,Nashville,TN
11462,N SIDE HAMILTON CHURCH RD W OF MT VIEW R,46,Antioch,TN
11463,N W Hills mesa oaks,66,Austin,TX
11464,N. Jefferson street,1887,Winchester,TN
11465,N.E. Cherry Hills Acreage,325,Cherry Hills Village,CO
11466,N/A,8,APOPKA,FL
11467,N/A,9,ARCADIA,FL
11468,N/A,10,ARCHER,FL
11469,N/A,24,Alamosa,CO
11470,N/A,28,Alexandria,TN
11471,N/A,38,Altamont,TN
11472,N/A,46,Antioch,TN
11473,N/A,49,Ardmore,TN
11474,N/A,57,Ashland City,TN
